[ODDPET TABLE]동결건조 관절튼튼 그린홍합40g,933,너무 맛있게 잘먹어요 너무 좋아하네요 ,네****,2022-01-22 05:00:21,너무 맛있게 잘먹어요 너무 좋아하네요(2022-01-21 18:12:00 에 등록된 네이버 페이 구매평)
[ODDPET TABLE]동결건조 예뻐지면 오토카칩(오이+토마토) 15g,932,너무 맛있게 잘먹어요 너무 좋아하네요 ,네****,2022-01-22 05:00:20,너무 맛있게 잘먹어요 너무 좋아하네요(2022-01-21 18:11:41 에 등록된 네이버 페이 구매평)
[ODDPET TABLE]동결건조 열빙어40g,931,너무 맛있게 잘먹어요 너무 좋아하네요 ,네****,2022-01-22 05:00:19,너무 맛있게 잘먹어요 너무 좋아하네요(2022-01-21 18:11:21 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 뉴데일리베베 버튼티셔츠-도토리,930,옷질도 좋고 귀여워요!! 단추가있어서 옷입히기도 편한것같아요 다음에 또 구매하겠습니다~ [1],네****,2022-01-18 02:34:51,옷질도 좋고 귀여워요!! 단추가있어서 옷입히기도 편한것같아요 다음에 또 구매하겠습니다~(2022-01-17 08:37:01 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등 양면패딩 자켓 (더스티블루&베이지),923,옷도 따뜻하고 패딩가방까지 구성도 좋아요! 같이 주신 옷도 이쁘네요:) ,네****,2021-12-30 05:09:01,옷도 따뜻하고 패딩가방까지 구성도 좋아요! 같이 주신 옷도 이쁘네요:)(2021-12-29 19:15:38 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등 양면패딩 베스트  (아이보리&핫핑크),922,작년에 백화점에서 패딩조끼 하나 사서 입혔는데 가볍고 옷입기 싫어하는 울 애도 잘 입더라구요 근데 밀 ... ,네****,2021-12-29 05:13:12,작년에 백화점에서 패딩조끼 하나 사서 입혔는데 가볍고 옷입기 싫어하는 울 애도 잘 입더라구요 @>@근데 밀 큰걸 샀는데도 애가 너무 커져서 많이 못입혀서 @>@둘째 물려주고 xl로 하나 더 샀어요 @>@잘 맞고 넘 이뻐요 @>@조끼하나 샀는데 사은품이 두개나 와서 더 감동이에요 티도 도톰하니 면도 좋고 장난감도 넘 감사해요 @>@품질이 좋아서 다시 찾게됬는데 @>@여기 제품 정말 좋네요(2021-12-28 20:04:36 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등 양면 패딩 베스트  (더스티블루&베이지),921,하네스 구멍있고 따뜻해보여서 가슴둘레 대략35 등길이 30인 아이 M사이즈 구매했어요. 패딩만 입히니 약간 ... ,네****,2021-12-23 02:22:16,하네스 구멍있고 따뜻해보여서 가슴둘레 대략35 등길이 30인 아이 M사이즈 구매했어요. 패딩만 입히니 약간 여유있긴한데 팔부분이 살짝 입힐 때 불편한 느낌이있고 아래지퍼인 점이 아쉽네요. 그리고 이너입히고 하네스하고 입히면 작을 것같아 불안해요..L사이즈 다른 아이입히려고 샀던거 입혀보니 그건 또 많이 큰 느낌이고 옷은 따뜻하고 좋을 것같은데 개인적으로는 조금 아쉬워요...@>@패딩은 있어야할 것같아서 저희 집 댕댕이들은 입히려면 이건 이것만 단독으로 입혀야할 것같아요(2021-12-22 01:22:21 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등 양면패딩 베스트 (민트&라벤더),920,만족 ,네****,2021-12-22 05:59:54,패딩 완전 톡톡하고 색도 너무 이쁘네요. 내복하고 공까지 보내주시다니 세일까지 해서 샀는데 이렇게 퍼주셔도 되는지 ㅜㅜ 잘 입힐께요.(2021-12-21 21:29:41 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등양면패딩 자켓 (옐로우&웜그레이),919,만족 ,네****,2021-12-20 04:38:10,완전 귀요워요  눈오는날 입으니 더예쁘네요(2021-12-19 17:34:00 에 등록된 네이버 페이 구매평)
[ODD STUDIO]또또또친구들 도트 UV썬캡 (4COLOR)(12월초 입고예정),918,만족 ,네****,2021-12-18 05:17:44,아주 좋은 상품 안전 하게 잘 받았습니다(2021-12-17 17:30:35 에 등록된 네이버 페이 구매평)
